objectid,classification,endyear,medium,title,uuid,iiifurl,iiifthumburl,width,height,maxpixels,created
60025,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,19376467-a0bd-47cd-b903-f388019e51ea,https://api.nga.gov/iiif/19376467-a0bd-47cd-b903-f388019e51ea,"https://api.nga.gov/iiif/19376467-a0bd-47cd-b903-f388019e51ea/full/!200,200/0/default.jpg",4045,5315,,2014-01-24 11:58:14-05
60026,Photograph,1900-1920,platinum print,Georgia O'Keeffe,4cb0965f-cb30-4dfb-a8ef-3e772785a10b,https://api.nga.gov/iiif/4cb0965f-cb30-4dfb-a8ef-3e772785a10b,"https://api.nga.gov/iiif/4cb0965f-cb30-4dfb-a8ef-3e772785a10b/full/!200,200/0/default.jpg",4010,4935,,2014-01-24 12:02:52-05
60027,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,32233d4c-778d-41d6-aeb9-6a0b04e19b2d,https://api.nga.gov/iiif/32233d4c-778d-41d6-aeb9-6a0b04e19b2d,"https://api.nga.gov/iiif/32233d4c-778d-41d6-aeb9-6a0b04e19b2d/full/!200,200/0/default.jpg",4278,5280,,2014-01-24 11:54:11-05
60028,Photograph,1900-1920,palladium print,Georgia O'Keeffe—Feet,f851381d-67e8-4741-b0f2-01c4747b9e16,https://api.nga.gov/iiif/f851381d-67e8-4741-b0f2-01c4747b9e16,"https://api.nga.gov/iiif/f851381d-67e8-4741-b0f2-01c4747b9e16/full/!200,200/0/default.jpg",4718,5869,,2014-07-21 17:49:24-04
60029,Photograph,1900-1920,palladium print with mercury,Georgia O'Keeffe—Feet,17f38df3-f852-4361-a6d8-75e8bb3eb213,https://api.nga.gov/iiif/17f38df3-f852-4361-a6d8-75e8bb3eb213,"https://api.nga.gov/iiif/17f38df3-f852-4361-a6d8-75e8bb3eb213/full/!200,200/0/default.jpg",4716,5843,,2014-07-21 17:53:13-04
60032,Photograph,1900-1920,palladium print,Georgia O'Keeffe—Feet,6c7c7a93-0364-4be6-806e-e3a9d811f5aa,https://api.nga.gov/iiif/6c7c7a93-0364-4be6-806e-e3a9d811f5aa,"https://api.nga.gov/iiif/6c7c7a93-0364-4be6-806e-e3a9d811f5aa/full/!200,200/0/default.jpg",4362,5588,,2014-07-16 12:55:14-04
60034,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,e38838ac-4da7-4477-8808-d0a9b9de10be,https://api.nga.gov/iiif/e38838ac-4da7-4477-8808-d0a9b9de10be,"https://api.nga.gov/iiif/e38838ac-4da7-4477-8808-d0a9b9de10be/full/!200,200/0/default.jpg",4556,5655,,2014-07-14 12:15:52-04
59981,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,e45b9fda-fddb-48b3-b3a1-f2fdc76ba76e,https://api.nga.gov/iiif/e45b9fda-fddb-48b3-b3a1-f2fdc76ba76e,"https://api.nga.gov/iiif/e45b9fda-fddb-48b3-b3a1-f2fdc76ba76e/full/!200,200/0/default.jpg",4660,5905,,2014-07-11 17:13:53-04
60035,Photograph,1900-1920,palladium print,Georgia O'Keeffe,3bd8b145-9cbf-4aeb-9210-34cf70487e67,https://api.nga.gov/iiif/3bd8b145-9cbf-4aeb-9210-34cf70487e67,"https://api.nga.gov/iiif/3bd8b145-9cbf-4aeb-9210-34cf70487e67/full/!200,200/0/default.jpg",4494,5816,,2014-07-14 11:15:07-04
60036,Photograph,1900-1920,palladium print,Georgia O'Keeffe,39657b92-6571-4e1c-ae3c-ceefe18ac8ab,https://api.nga.gov/iiif/39657b92-6571-4e1c-ae3c-ceefe18ac8ab,"https://api.nga.gov/iiif/39657b92-6571-4e1c-ae3c-ceefe18ac8ab/full/!200,200/0/default.jpg",4599,5801,,2014-07-14 17:22:52-04
60037,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,07bcad27-9c68-47f8-9454-b75bb2488c51,https://api.nga.gov/iiif/07bcad27-9c68-47f8-9454-b75bb2488c51,"https://api.nga.gov/iiif/07bcad27-9c68-47f8-9454-b75bb2488c51/full/!200,200/0/default.jpg",4699,5840,,2014-07-15 10:19:47-04
60038,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,3a69ff75-7832-437e-873e-a7ca57043aa6,https://api.nga.gov/iiif/3a69ff75-7832-437e-873e-a7ca57043aa6,"https://api.nga.gov/iiif/3a69ff75-7832-437e-873e-a7ca57043aa6/full/!200,200/0/default.jpg",4703,5829,,2014-07-15 10:42:55-04
60039,Photograph,1900-1920,palladium print,Georgia O'Keeffe,378d23c6-ed7a-4107-b03b-6afea37cb72a,https://api.nga.gov/iiif/378d23c6-ed7a-4107-b03b-6afea37cb72a,"https://api.nga.gov/iiif/378d23c6-ed7a-4107-b03b-6afea37cb72a/full/!200,200/0/default.jpg",4573,5675,,2014-07-14 16:46:20-04
60040,Photograph,1900-1920,palladium print,Georgia O'Keeffe,c88716b8-843a-47f2-a170-21ce853a9dc4,https://api.nga.gov/iiif/c88716b8-843a-47f2-a170-21ce853a9dc4,"https://api.nga.gov/iiif/c88716b8-843a-47f2-a170-21ce853a9dc4/full/!200,200/0/default.jpg",4544,5659,,2014-07-14 17:07:34-04
60041,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,1678afe1-45ef-4dc9-81c3-b17a00a76a4a,https://api.nga.gov/iiif/1678afe1-45ef-4dc9-81c3-b17a00a76a4a,"https://api.nga.gov/iiif/1678afe1-45ef-4dc9-81c3-b17a00a76a4a/full/!200,200/0/default.jpg",4517,5741,,2014-07-14 17:02:47-04
60042,Photograph,1900-1920,palladium print,Georgia O'Keeffe,38586ae7-86a3-4524-954b-92a95adb2dd0,https://api.nga.gov/iiif/38586ae7-86a3-4524-954b-92a95adb2dd0,"https://api.nga.gov/iiif/38586ae7-86a3-4524-954b-92a95adb2dd0/full/!200,200/0/default.jpg",4521,5667,,2014-07-14 16:54:00-04
60043,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,10a433c5-5f23-4391-a9e7-2e8862420ead,https://api.nga.gov/iiif/10a433c5-5f23-4391-a9e7-2e8862420ead,"https://api.nga.gov/iiif/10a433c5-5f23-4391-a9e7-2e8862420ead/full/!200,200/0/default.jpg",4696,5783,,2014-07-16 13:10:13-04
60044,Photograph,1900-1920,palladium print,Georgia O'Keeffe,2991c289-ba65-4b6e-b929-73b37e16526f,https://api.nga.gov/iiif/2991c289-ba65-4b6e-b929-73b37e16526f,"https://api.nga.gov/iiif/2991c289-ba65-4b6e-b929-73b37e16526f/full/!200,200/0/default.jpg",4780,5887,,2015-01-27 12:51:15-05
59982,Photograph,1900-1920,platinum print,Georgia O'Keeffe,72ca21b4-adc6-4e71-8828-c441c88f7569,https://api.nga.gov/iiif/72ca21b4-adc6-4e71-8828-c441c88f7569,"https://api.nga.gov/iiif/72ca21b4-adc6-4e71-8828-c441c88f7569/full/!200,200/0/default.jpg",4433,5628,,2014-07-11 17:37:09-04
60045,Photograph,1900-1920,platinum print,Georgia O'Keeffe,f9a998d6-5cff-4ea4-b29c-6392212da093,https://api.nga.gov/iiif/f9a998d6-5cff-4ea4-b29c-6392212da093,"https://api.nga.gov/iiif/f9a998d6-5cff-4ea4-b29c-6392212da093/full/!200,200/0/default.jpg",4679,5852,,2014-07-16 13:20:25-04
60046,Photograph,1900-1920,platinum print,Georgia O'Keeffe,88b02f9c-a9f4-4bb6-967f-fb32c4a9dae0,https://api.nga.gov/iiif/88b02f9c-a9f4-4bb6-967f-fb32c4a9dae0,"https://api.nga.gov/iiif/88b02f9c-a9f4-4bb6-967f-fb32c4a9dae0/full/!200,200/0/default.jpg",4747,5960,,2014-07-18 16:37:06-04
60047,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,8b899ccb-c591-472d-8b42-71155a7f9335,https://api.nga.gov/iiif/8b899ccb-c591-472d-8b42-71155a7f9335,"https://api.nga.gov/iiif/8b899ccb-c591-472d-8b42-71155a7f9335/full/!200,200/0/default.jpg",3776,4815,,2014-02-04 18:13:17-05
60048,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,ad4e186d-4228-4fe7-9204-8130722f2506,https://api.nga.gov/iiif/ad4e186d-4228-4fe7-9204-8130722f2506,"https://api.nga.gov/iiif/ad4e186d-4228-4fe7-9204-8130722f2506/full/!200,200/0/default.jpg",4607,5812,,2014-07-16 15:05:37-04
60049,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,238ce01c-ad7d-4353-b2ca-d2dc126f7022,https://api.nga.gov/iiif/238ce01c-ad7d-4353-b2ca-d2dc126f7022,"https://api.nga.gov/iiif/238ce01c-ad7d-4353-b2ca-d2dc126f7022/full/!200,200/0/default.jpg",4638,5709,,2014-07-16 15:13:20-04
60050,Photograph,1900-1920,platinum print,Georgia O'Keeffe,912073e8-f554-4a65-8cc0-b5c3b11d01c7,https://api.nga.gov/iiif/912073e8-f554-4a65-8cc0-b5c3b11d01c7,"https://api.nga.gov/iiif/912073e8-f554-4a65-8cc0-b5c3b11d01c7/full/!200,200/0/default.jpg",4321,5429,,2014-04-08 15:47:08-04
60051,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,0202ac81-271b-4f01-9f36-7e91325a5d24,https://api.nga.gov/iiif/0202ac81-271b-4f01-9f36-7e91325a5d24,"https://api.nga.gov/iiif/0202ac81-271b-4f01-9f36-7e91325a5d24/full/!200,200/0/default.jpg",3792,4988,,2014-02-04 18:03:02-05
60052,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,b841bda3-2dd4-4e91-adba-763102e0b608,https://api.nga.gov/iiif/b841bda3-2dd4-4e91-adba-763102e0b608,"https://api.nga.gov/iiif/b841bda3-2dd4-4e91-adba-763102e0b608/full/!200,200/0/default.jpg",4183,5410,,2014-04-08 15:50:20-04
60053,Photograph,1900-1920,platinum print,Georgia O'Keeffe,e5c99884-1a4d-48ba-9046-f49ff1b4a34e,https://api.nga.gov/iiif/e5c99884-1a4d-48ba-9046-f49ff1b4a34e,"https://api.nga.gov/iiif/e5c99884-1a4d-48ba-9046-f49ff1b4a34e/full/!200,200/0/default.jpg",4136,5444,,2014-04-08 15:58:33-04
60054,Photograph,1900-1920,platinum print,Georgia O'Keeffe,a38974dc-ce8f-4e67-990d-a60b852ea57c,https://api.nga.gov/iiif/a38974dc-ce8f-4e67-990d-a60b852ea57c,"https://api.nga.gov/iiif/a38974dc-ce8f-4e67-990d-a60b852ea57c/full/!200,200/0/default.jpg",3962,4984,,2014-02-04 17:59:15-05
59983,Photograph,1900-1920,palladium print,Georgia O'Keeffe,ca38f5c9-ed9a-4593-93f1-b6a46278580f,https://api.nga.gov/iiif/ca38f5c9-ed9a-4593-93f1-b6a46278580f,"https://api.nga.gov/iiif/ca38f5c9-ed9a-4593-93f1-b6a46278580f/full/!200,200/0/default.jpg",4508,5723,,2014-07-16 15:28:46-04
60055,Photograph,1900-1920,platinum print,Georgia O'Keeffe,1bdfab51-814a-4358-bc50-ada3fab33133,https://api.nga.gov/iiif/1bdfab51-814a-4358-bc50-ada3fab33133,"https://api.nga.gov/iiif/1bdfab51-814a-4358-bc50-ada3fab33133/full/!200,200/0/default.jpg",3981,5025,,2014-02-04 18:19:58-05
60056,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,d845fd90-33c1-462a-a003-6f484a3cd213,https://api.nga.gov/iiif/d845fd90-33c1-462a-a003-6f484a3cd213,"https://api.nga.gov/iiif/d845fd90-33c1-462a-a003-6f484a3cd213/full/!200,200/0/default.jpg",3894,4902,,2014-02-04 18:06:39-05
60057,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,065f6c01-afa6-4943-b5b0-234a93430b5f,https://api.nga.gov/iiif/065f6c01-afa6-4943-b5b0-234a93430b5f,"https://api.nga.gov/iiif/065f6c01-afa6-4943-b5b0-234a93430b5f/full/!200,200/0/default.jpg",5373,4178,,2014-04-08 16:02:59-04
60058,Photograph,1900-1920,platinum print,Georgia O'Keeffe,de5c1041-c759-4ded-b610-424265a42ed9,https://api.nga.gov/iiif/de5c1041-c759-4ded-b610-424265a42ed9,"https://api.nga.gov/iiif/de5c1041-c759-4ded-b610-424265a42ed9/full/!200,200/0/default.jpg",5437,4227,,2014-04-08 16:05:57-04
60059,Photograph,1900-1920,palladium print,Georgia O'Keeffe,08e9793f-bde1-4aef-abd1-cfe23084c7e8,https://api.nga.gov/iiif/08e9793f-bde1-4aef-abd1-cfe23084c7e8,"https://api.nga.gov/iiif/08e9793f-bde1-4aef-abd1-cfe23084c7e8/full/!200,200/0/default.jpg",4616,5825,,2014-07-18 15:16:02-04
60060,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,82632e30-97c8-435f-8fb3-7edccb9afca8,https://api.nga.gov/iiif/82632e30-97c8-435f-8fb3-7edccb9afca8,"https://api.nga.gov/iiif/82632e30-97c8-435f-8fb3-7edccb9afca8/full/!200,200/0/default.jpg",4453,5713,,2014-07-18 14:54:48-04
60061,Photograph,1900-1920,palladium print,Georgia O'Keeffe,9cfe21db-c7ba-4e2c-9c44-5af9e59947f4,https://api.nga.gov/iiif/9cfe21db-c7ba-4e2c-9c44-5af9e59947f4,"https://api.nga.gov/iiif/9cfe21db-c7ba-4e2c-9c44-5af9e59947f4/full/!200,200/0/default.jpg",4661,5930,,2014-07-18 15:40:58-04
60062,Photograph,1900-1920,palladium print,Georgia O'Keeffe,f537d5cd-f01d-4be8-a7dc-e74aa7b3d801,https://api.nga.gov/iiif/f537d5cd-f01d-4be8-a7dc-e74aa7b3d801,"https://api.nga.gov/iiif/f537d5cd-f01d-4be8-a7dc-e74aa7b3d801/full/!200,200/0/default.jpg",4721,5912,,2014-07-18 16:40:21-04
60063,Photograph,1900-1920,palladium print,Georgia O'Keeffe,a5e4e579-5307-4cb9-af45-ffb0f6b2d243,https://api.nga.gov/iiif/a5e4e579-5307-4cb9-af45-ffb0f6b2d243,"https://api.nga.gov/iiif/a5e4e579-5307-4cb9-af45-ffb0f6b2d243/full/!200,200/0/default.jpg",4555,5728,,2014-07-18 16:43:24-04
60064,Photograph,1900-1920,palladium print,Georgia O'Keeffe,8861a3ea-da00-4744-b7ba-422915b13e81,https://api.nga.gov/iiif/8861a3ea-da00-4744-b7ba-422915b13e81,"https://api.nga.gov/iiif/8861a3ea-da00-4744-b7ba-422915b13e81/full/!200,200/0/default.jpg",4013,5780,,2014-07-18 16:05:50-04
60066,Photograph,1900-1920,palladium print,Georgia O'Keeffe,ea6a3e07-7d74-49a1-9d5f-ad24c5f7de23,https://api.nga.gov/iiif/ea6a3e07-7d74-49a1-9d5f-ad24c5f7de23,"https://api.nga.gov/iiif/ea6a3e07-7d74-49a1-9d5f-ad24c5f7de23/full/!200,200/0/default.jpg",4003,5849,,2014-07-18 16:10:09-04
60067,Photograph,1900-1920,platinum print,Georgia O'Keeffe,68fca0ff-43fd-49d8-9a0a-a8104939cd36,https://api.nga.gov/iiif/68fca0ff-43fd-49d8-9a0a-a8104939cd36,"https://api.nga.gov/iiif/68fca0ff-43fd-49d8-9a0a-a8104939cd36/full/!200,200/0/default.jpg",5621,4516,,2014-07-21 17:25:10-04
60068,Photograph,1900-1920,palladium print,Georgia O'Keeffe,325b3d2e-f458-4e9e-9f29-0aff3c749fac,https://api.nga.gov/iiif/325b3d2e-f458-4e9e-9f29-0aff3c749fac,"https://api.nga.gov/iiif/325b3d2e-f458-4e9e-9f29-0aff3c749fac/full/!200,200/0/default.jpg",5682,4535,,2014-07-21 17:28:12-04
60069,Photograph,1900-1920,palladium print,Georgia O'Keeffe,d7d48bce-ca87-46c3-9dba-a18b722cfe28,https://api.nga.gov/iiif/d7d48bce-ca87-46c3-9dba-a18b722cfe28,"https://api.nga.gov/iiif/d7d48bce-ca87-46c3-9dba-a18b722cfe28/full/!200,200/0/default.jpg",4692,5758,,2014-07-21 17:12:41-04
60070,Photograph,1900-1920,palladium print,Georgia O'Keeffe,2ee7c8ac-5fbc-4100-b3e3-17b3ed5d1c16,https://api.nga.gov/iiif/2ee7c8ac-5fbc-4100-b3e3-17b3ed5d1c16,"https://api.nga.gov/iiif/2ee7c8ac-5fbc-4100-b3e3-17b3ed5d1c16/full/!200,200/0/default.jpg",4894,6146,,2015-01-27 14:22:20-05
60071,Photograph,1900-1920,palladium print,Georgia O'Keeffe,9ce2afcc-dec8-466a-ab6a-4a127c5fa17b,https://api.nga.gov/iiif/9ce2afcc-dec8-466a-ab6a-4a127c5fa17b,"https://api.nga.gov/iiif/9ce2afcc-dec8-466a-ab6a-4a127c5fa17b/full/!200,200/0/default.jpg",5685,4537,,2014-07-21 17:21:18-04
60072,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,0d4a7cf7-4801-4852-8154-ace9bf51f29c,https://api.nga.gov/iiif/0d4a7cf7-4801-4852-8154-ace9bf51f29c,"https://api.nga.gov/iiif/0d4a7cf7-4801-4852-8154-ace9bf51f29c/full/!200,200/0/default.jpg",3781,5628,,2014-07-24 16:41:43-04
60073,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,fff009b2-aee9-423f-94d2-eed549836893,https://api.nga.gov/iiif/fff009b2-aee9-423f-94d2-eed549836893,"https://api.nga.gov/iiif/fff009b2-aee9-423f-94d2-eed549836893/full/!200,200/0/default.jpg",3695,5232,,2014-07-24 16:38:16-04
60074,Photograph,1900-1920,palladium print,Georgia O'Keeffe,614972b6-6504-48f7-98de-d26d4f2d8967,https://api.nga.gov/iiif/614972b6-6504-48f7-98de-d26d4f2d8967,"https://api.nga.gov/iiif/614972b6-6504-48f7-98de-d26d4f2d8967/full/!200,200/0/default.jpg",4124,5782,,2014-07-24 17:36:12-04
71866,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe,55237116-dcfa-4079-ab6d-511423fbbbad,https://api.nga.gov/iiif/55237116-dcfa-4079-ab6d-511423fbbbad,"https://api.nga.gov/iiif/55237116-dcfa-4079-ab6d-511423fbbbad/full/!200,200/0/default.jpg",3463,4712,,2014-02-04 17:47:15-05
107416,Photograph,1900-1920,gelatin silver print,Albania,f9c329ec-ec8f-4950-9e3c-164cc4ba66c6,https://api.nga.gov/iiif/f9c329ec-ec8f-4950-9e3c-164cc4ba66c6,"https://api.nga.gov/iiif/f9c329ec-ec8f-4950-9e3c-164cc4ba66c6/full/!200,200/0/default.jpg",4566,3129,640.0,2006-06-22 14:03:03-04
111219,Photograph,1900-1920,gelatin silver print,"Népliget, Budapest",ae5e9415-e30a-439f-9359-1b0485b48e21,https://api.nga.gov/iiif/ae5e9415-e30a-439f-9359-1b0485b48e21,"https://api.nga.gov/iiif/ae5e9415-e30a-439f-9359-1b0485b48e21/full/!200,200/0/default.jpg",2700,3509,640.0,2007-04-17 10:14:01-04
110819,Photograph,1900-1920,gelatin silver print,Vaux (Chateau Thierry Sector),6bb820fc-68b8-41ba-8b57-7198302f211c,https://api.nga.gov/iiif/6bb820fc-68b8-41ba-8b57-7198302f211c,"https://api.nga.gov/iiif/6bb820fc-68b8-41ba-8b57-7198302f211c/full/!200,200/0/default.jpg",4309,3355,640.0,2011-03-21 15:42:15-04
118016,Photograph,1900-1920,gelatin silver print,Budapest,57a3035e-320c-4050-8090-89eea4834af6,https://api.nga.gov/iiif/57a3035e-320c-4050-8090-89eea4834af6,"https://api.nga.gov/iiif/57a3035e-320c-4050-8090-89eea4834af6/full/!200,200/0/default.jpg",2438,3321,640.0,2007-01-25 12:01:45-05
118013,Photograph,1900-1920,gelatin silver print,Peasant Woman with Soldier,c8df3b0f-b538-4a84-b80e-1ed81ecec618,https://api.nga.gov/iiif/c8df3b0f-b538-4a84-b80e-1ed81ecec618,"https://api.nga.gov/iiif/c8df3b0f-b538-4a84-b80e-1ed81ecec618/full/!200,200/0/default.jpg",3468,2748,640.0,2005-10-31 10:13:06-05
111122,Photograph,1900-1920,gelatin silver print,Synthetisches Kino der Malerei,6b290e4c-6355-4a2c-82e6-5c6bfe2013b4,https://api.nga.gov/iiif/6b290e4c-6355-4a2c-82e6-5c6bfe2013b4,"https://api.nga.gov/iiif/6b290e4c-6355-4a2c-82e6-5c6bfe2013b4/full/!200,200/0/default.jpg",4615,3519,640.0,2011-03-23 16:13:22-04
135023,Photograph,1900-1920,gelatin silver print,"""A Reflection Picture Taken at Paradise Glacier LwC, JRF and Mr. Nutting Aug 1918""",cf591dc7-3ac7-406c-9f9d-f0476e7fc083,https://api.nga.gov/iiif/cf591dc7-3ac7-406c-9f9d-f0476e7fc083,"https://api.nga.gov/iiif/cf591dc7-3ac7-406c-9f9d-f0476e7fc083/full/!200,200/0/default.jpg",4513,2953,,2011-02-02 12:57:20-05
150198,Photograph,1900-1920,photogravure,Clarence H. White,fbb1abeb-f60c-42dd-a863-dd711ef622ec,https://api.nga.gov/iiif/fbb1abeb-f60c-42dd-a863-dd711ef622ec,"https://api.nga.gov/iiif/fbb1abeb-f60c-42dd-a863-dd711ef622ec/full/!200,200/0/default.jpg",3344,4383,640.0,2010-05-17 10:25:21-04
162025,Photograph,1900-1920,gelatin silver print,"Swallowed Coin, Military Hospital",d69f60e2-182b-432e-a40a-785fa7505879,https://api.nga.gov/iiif/d69f60e2-182b-432e-a40a-785fa7505879,"https://api.nga.gov/iiif/d69f60e2-182b-432e-a40a-785fa7505879/full/!200,200/0/default.jpg",4360,5889,640.0,2014-01-31 09:39:30-05
218106,Photograph,1900-1920,photogravure,Boat Repair While Exploring the Colorado River,0dee8a6b-2e96-443a-8292-a2a88db9f1dd,https://api.nga.gov/iiif/0dee8a6b-2e96-443a-8292-a2a88db9f1dd,"https://api.nga.gov/iiif/0dee8a6b-2e96-443a-8292-a2a88db9f1dd/full/!200,200/0/default.jpg",10313,8271,640.0,2019-06-28 19:38:41-04
218188,Photograph,1900-1920,gelatin silver print with applied color,Henry Ford,bca3a267-6ad2-4e36-8ffb-f1cb3eb0c5ec,https://api.nga.gov/iiif/bca3a267-6ad2-4e36-8ffb-f1cb3eb0c5ec,"https://api.nga.gov/iiif/bca3a267-6ad2-4e36-8ffb-f1cb3eb0c5ec/full/!200,200/0/default.jpg",7366,9469,,2019-07-05 22:20:22-04
218189,Photograph,1900-1920,gelatin silver print with applied color,"Women! Use Your Vote, General Election",7b304adf-abb0-4b20-a806-756daa5ef83f,https://api.nga.gov/iiif/7b304adf-abb0-4b20-a806-756daa5ef83f,"https://api.nga.gov/iiif/7b304adf-abb0-4b20-a806-756daa5ef83f/full/!200,200/0/default.jpg",5886,7927,640.0,2019-07-05 22:16:39-04
35535,Photograph,1900-1920,gelatin silver print,Professor Julius Stieglitz,3117b641-2ad6-4246-bf79-cba3f30cd545,https://api.nga.gov/iiif/3117b641-2ad6-4246-bf79-cba3f30cd545,"https://api.nga.gov/iiif/3117b641-2ad6-4246-bf79-cba3f30cd545/full/!200,200/0/default.jpg",4661,5862,,2014-04-23 12:32:47-04
35536,Photograph,1900-1920,gelatin silver print,Dr. Leopold Stieglitz,8fc53360-0055-4c9f-b0cf-d63cfadf6af6,https://api.nga.gov/iiif/8fc53360-0055-4c9f-b0cf-d63cfadf6af6,"https://api.nga.gov/iiif/8fc53360-0055-4c9f-b0cf-d63cfadf6af6/full/!200,200/0/default.jpg",4695,5907,,2014-04-28 17:11:00-04
35562,Photograph,1900-1920,palladium print,Paul Strand,9d0613bd-8acd-4534-8132-514b329bea10,https://api.nga.gov/iiif/9d0613bd-8acd-4534-8132-514b329bea10,"https://api.nga.gov/iiif/9d0613bd-8acd-4534-8132-514b329bea10/full/!200,200/0/default.jpg",4723,6038,,2014-04-28 17:58:57-04
35565,Photograph,1900-1920,gelatin silver print,"Military Parade, New York",6127886e-5728-48fb-9f8a-0090cb949b3e,https://api.nga.gov/iiif/6127886e-5728-48fb-9f8a-0090cb949b3e,"https://api.nga.gov/iiif/6127886e-5728-48fb-9f8a-0090cb949b3e/full/!200,200/0/default.jpg",5529,4336,,2014-01-15 10:14:29-05
35577,Photograph,1900-1920,gelatin silver print,Flora Stieglitz Straus,3de64fcc-79e8-4478-9968-85d72d97420d,https://api.nga.gov/iiif/3de64fcc-79e8-4478-9968-85d72d97420d,"https://api.nga.gov/iiif/3de64fcc-79e8-4478-9968-85d72d97420d/full/!200,200/0/default.jpg",4740,5899,,2014-04-29 15:03:56-04
35585,Photograph,1900-1920,palladium print,Dorothy True,873585b5-85c1-4017-b6a8-3ada0de4ca80,https://api.nga.gov/iiif/873585b5-85c1-4017-b6a8-3ada0de4ca80,"https://api.nga.gov/iiif/873585b5-85c1-4017-b6a8-3ada0de4ca80/full/!200,200/0/default.jpg",5768,4667,,2014-04-29 17:13:25-04
35586,Photograph,1900-1920,palladium print,Dorothy True,218083d8-7a04-4696-9a0d-5e7d6ba0e3eb,https://api.nga.gov/iiif/218083d8-7a04-4696-9a0d-5e7d6ba0e3eb,"https://api.nga.gov/iiif/218083d8-7a04-4696-9a0d-5e7d6ba0e3eb/full/!200,200/0/default.jpg",4790,6005,,2014-04-29 17:03:24-04
35587,Photograph,1900-1920,palladium print,Dorothy True,af00a935-dbb9-4bab-93b8-eb766957cd18,https://api.nga.gov/iiif/af00a935-dbb9-4bab-93b8-eb766957cd18,"https://api.nga.gov/iiif/af00a935-dbb9-4bab-93b8-eb766957cd18/full/!200,200/0/default.jpg",4660,5854,,2014-04-29 16:30:47-04
35588,Photograph,1900-1920,palladium print,Dorothy True,b5cf13dd-3cff-4c20-a945-58479a2d9d7d,https://api.nga.gov/iiif/b5cf13dd-3cff-4c20-a945-58479a2d9d7d,"https://api.nga.gov/iiif/b5cf13dd-3cff-4c20-a945-58479a2d9d7d/full/!200,200/0/default.jpg",5764,4678,,2014-04-29 16:51:06-04
35589,Photograph,1900-1920,gelatin silver print,Dorothy True,eb39c570-2981-4cd8-b436-235312a82bf7,https://api.nga.gov/iiif/eb39c570-2981-4cd8-b436-235312a82bf7,"https://api.nga.gov/iiif/eb39c570-2981-4cd8-b436-235312a82bf7/full/!200,200/0/default.jpg",4729,5955,,2014-04-29 17:08:04-04
35590,Photograph,1900-1920,gelatin silver print,The Dying Chestnut,536cf12a-ee25-4339-9d0c-236282cc20ba,https://api.nga.gov/iiif/536cf12a-ee25-4339-9d0c-236282cc20ba,"https://api.nga.gov/iiif/536cf12a-ee25-4339-9d0c-236282cc20ba/full/!200,200/0/default.jpg",4582,5778,,2015-01-27 13:00:49-05
35630,Photograph,1900-1920,gelatin silver print,Hedwig Stieglitz,4f43cb81-2664-4200-8a45-1278fcf1009a,https://api.nga.gov/iiif/4f43cb81-2664-4200-8a45-1278fcf1009a,"https://api.nga.gov/iiif/4f43cb81-2664-4200-8a45-1278fcf1009a/full/!200,200/0/default.jpg",5152,3982,,2014-02-12 18:31:04-05
60083,Photograph,1900-1920,palladium print,Georgia O'Keeffe—Breasts,33ee7360-1ea5-4c1d-8dcc-e766a5abf074,https://api.nga.gov/iiif/33ee7360-1ea5-4c1d-8dcc-e766a5abf074,"https://api.nga.gov/iiif/33ee7360-1ea5-4c1d-8dcc-e766a5abf074/full/!200,200/0/default.jpg",4691,5507,,2014-07-21 17:08:26-04
60084,Photograph,1900-1920,gelatin silver print,Georgia O'Keeffe—Breasts,14be4ffe-d081-4b2c-8d67-08744bd054fc,https://api.nga.gov/iiif/14be4ffe-d081-4b2c-8d67-08744bd054fc,"https://api.nga.gov/iiif/14be4ffe-d081-4b2c-8d67-08744bd054fc/full/!200,200/0/default.jpg",4122,5399,,2014-04-09 14:35:25-04
60085,Photograph,1900-1920,palladium print,Georgia O'Keeffe—Breasts,1097425d-966a-45b7-8f8a-c691454fe45d,https://api.nga.gov/iiif/1097425d-966a-45b7-8f8a-c691454fe45d,"https://api.nga.gov/iiif/1097425d-966a-45b7-8f8a-c691454fe45d/full/!200,200/0/default.jpg",4664,5742,,2014-07-21 16:25:14-04
